file	status	objective_name	objective_value
benchmarks/QF_NIA/AProVE/aproveSMT1290350034702307057@2	sat	a__21	0
benchmarks/QF_NIA/AProVE/aproveSMT1290350034702307057@3	sat	a__4	0
benchmarks/QF_NIA/AProVE/aproveSMT1290350034702307057@4	sat	a__1	0
benchmarks/QF_NIA/AProVE/aproveSMT1302492464160038682@0	sat	a__13	0
benchmarks/QF_NIA/AProVE/aproveSMT1302492464160038682@1	sat	a__16	1
benchmarks/QF_NIA/AProVE/aproveSMT1302492464160038682@2	sat	a__5	0
benchmarks/QF_NIA/AProVE/aproveSMT1302492464160038682@3	sat	b__29	1
benchmarks/QF_NIA/AProVE/aproveSMT1302492464160038682@4	sat	a__3	0
benchmarks/QF_NIA/AProVE/aproveSMT1321732654504728591@0	sat	a__7	1
benchmarks/QF_NIA/AProVE/aproveSMT1321732654504728591@1	sat	b__13	1
benchmarks/QF_NIA/AProVE/aproveSMT1321732654504728591@2	sat	a__6	1
benchmarks/QF_NIA/AProVE/aproveSMT1321732654504728591@3	sat	a__1	0
benchmarks/QF_NIA/AProVE/aproveSMT1321732654504728591@4	sat	a__11	1
benchmarks/QF_NIA/AProVE/aproveSMT1368200138446719805@0	sat	a__10	0
benchmarks/QF_NIA/AProVE/aproveSMT1368200138446719805@1	sat	a__3	1
benchmarks/QF_NIA/AProVE/aproveSMT1368200138446719805@2	sat	a__8	0
benchmarks/QF_NIA/AProVE/aproveSMT1368200138446719805@3	sat	a__2	0
benchmarks/QF_NIA/AProVE/aproveSMT1368200138446719805@4	sat	a__7	1
benchmarks/QF_NIA/AProVE/aproveSMT1369427554765674892@0	sat	a__3	1
benchmarks/QF_NIA/AProVE/aproveSMT1369427554765674892@1	sat	a__18	0
benchmarks/QF_NIA/AProVE/aproveSMT1369427554765674892@2	sat	a__13	0
benchmarks/QF_NIA/AProVE/aproveSMT1369427554765674892@3	sat	b__44	1
benchmarks/QF_NIA/AProVE/aproveSMT1369427554765674892@4	sat	b__46	1
benchmarks/QF_NIA/AProVE/aproveSMT1385820267360259387@0	sat	a__10	1
benchmarks/QF_NIA/AProVE/aproveSMT1385820267360259387@1	sat	a__13	1
benchmarks/QF_NIA/AProVE/aproveSMT1385820267360259387@2	sat	a__18	1
benchmarks/QF_NIA/AProVE/aproveSMT1385820267360259387@3	sat	a__15	0
benchmarks/QF_NIA/AProVE/aproveSMT1385820267360259387@4	sat	a__22	1
benchmarks/QF_NIA/AProVE/aproveSMT1396136545476996622@0	sat	a__16	1
benchmarks/QF_NIA/AProVE/aproveSMT1396136545476996622@1	sat	a__25	0
benchmarks/QF_NIA/AProVE/aproveSMT1396136545476996622@2	sat	a__36	0
benchmarks/QF_NIA/AProVE/aproveSMT1396136545476996622@3	sat	a__34	0
benchmarks/QF_NIA/AProVE/aproveSMT1396136545476996622@4	sat	a__28	1
benchmarks/QF_NIA/AProVE/aproveSMT143564062931235708@0	sat	a__85	1
benchmarks/QF_NIA/AProVE/aproveSMT143564062931235708@1	sat	a__61	0
benchmarks/QF_NIA/AProVE/aproveSMT143564062931235708@2	sat	a__11	1
benchmarks/QF_NIA/AProVE/aproveSMT143564062931235708@3	sat	a__32	1
benchmarks/QF_NIA/AProVE/aproveSMT143564062931235708@4	sat	a__64	0
benchmarks/QF_NIA/AProVE/aproveSMT1442342069351870170@0	sat	a__2	0
benchmarks/QF_NIA/AProVE/aproveSMT1442342069351870170@1	sat	a__11	0
benchmarks/QF_NIA/AProVE/aproveSMT1442342069351870170@2	sat	a__9	0
benchmarks/QF_NIA/AProVE/aproveSMT1442342069351870170@3	sat	b__22	1
benchmarks/QF_NIA/AProVE/aproveSMT1442342069351870170@4	sat	a__6	1
benchmarks/QF_NIA/AProVE/aproveSMT1486822558467986393@0	sat	a__9	0
benchmarks/QF_NIA/AProVE/aproveSMT1486822558467986393@1	sat	a__19	0
benchmarks/QF_NIA/AProVE/aproveSMT1486822558467986393@2	sat	b__27	0
benchmarks/QF_NIA/AProVE/aproveSMT1486822558467986393@3	sat	a__12	0
benchmarks/QF_NIA/AProVE/aproveSMT1486822558467986393@4	sat	a__1	0
benchmarks/QF_NIA/AProVE/aproveSMT1493211122690909738@0	unknown		
benchmarks/QF_NIA/AProVE/aproveSMT1493211122690909738@1	sat	a__122	0
benchmarks/QF_NIA/AProVE/aproveSMT1493211122690909738@2	sat	a__181	0
benchmarks/QF_NIA/AProVE/aproveSMT1493211122690909738@3	unknown		
benchmarks/QF_NIA/AProVE/aproveSMT1493211122690909738@4	sat	a__123	0
benchmarks/QF_NIA/AProVE/aproveSMT1520057653194473355@0	sat	a__14	0
benchmarks/QF_NIA/AProVE/aproveSMT1520057653194473355@1	sat	a__16	0
benchmarks/QF_NIA/AProVE/aproveSMT1520057653194473355@2	sat	a__4	1
benchmarks/QF_NIA/AProVE/aproveSMT1520057653194473355@3	sat	a__3	1
benchmarks/QF_NIA/AProVE/aproveSMT1520057653194473355@4	sat	a__13	0
benchmarks/QF_NIA/AProVE/aproveSMT1530191844080893274@0	sat	a__138	0
benchmarks/QF_NIA/AProVE/aproveSMT1530191844080893274@1	sat	a__73	1
benchmarks/QF_NIA/AProVE/aproveSMT1530191844080893274@2	sat	a__142	0
benchmarks/QF_NIA/AProVE/aproveSMT1530191844080893274@3	sat	a__77	0
benchmarks/QF_NIA/AProVE/aproveSMT1530191844080893274@4	sat	a__61	0
benchmarks/QF_NIA/AProVE/aproveSMT1532023922467952201@0	sat	a__10	0
benchmarks/QF_NIA/AProVE/aproveSMT1532023922467952201@1	sat	a__8	0
benchmarks/QF_NIA/AProVE/aproveSMT1532023922467952201@2	sat	a__2	0
benchmarks/QF_NIA/AProVE/aproveSMT1532023922467952201@3	sat	a__16	0
benchmarks/QF_NIA/AProVE/aproveSMT1532023922467952201@4	sat	a__5	1
benchmarks/QF_NIA/AProVE/aproveSMT1561977767902818035@0	sat	a__45	0
benchmarks/QF_NIA/AProVE/aproveSMT1561977767902818035@1	sat	a__42	1
benchmarks/QF_NIA/AProVE/aproveSMT1561977767902818035@2	sat	a__54	0
benchmarks/QF_NIA/AProVE/aproveSMT1561977767902818035@3	sat	a__37	0
benchmarks/QF_NIA/AProVE/aproveSMT1561977767902818035@4	sat	a__41	0
benchmarks/QF_NIA/AProVE/aproveSMT1575921927310304758@0	sat	a__7	1
benchmarks/QF_NIA/AProVE/aproveSMT1575921927310304758@1	sat	a__50	0
benchmarks/QF_NIA/AProVE/aproveSMT1575921927310304758@2	sat	a__39	0
benchmarks/QF_NIA/AProVE/aproveSMT1575921927310304758@3	sat	a__61	0
benchmarks/QF_NIA/AProVE/aproveSMT1575921927310304758@4	sat	a__38	1
benchmarks/QF_NIA/AProVE/aproveSMT1587909491858118390@0	sat	a__4	1
benchmarks/QF_NIA/AProVE/aproveSMT1587909491858118390@1	sat	a__32	0
benchmarks/QF_NIA/AProVE/aproveSMT1587909491858118390@2	sat	a__47	0
benchmarks/QF_NIA/AProVE/aproveSMT1587909491858118390@3	sat	a__39	0
benchmarks/QF_NIA/AProVE/aproveSMT1587909491858118390@4	sat	a__58	0
benchmarks/QF_NIA/AProVE/aproveSMT1600414157221130678@0	sat	a__69	0
benchmarks/QF_NIA/AProVE/aproveSMT1600414157221130678@1	sat	a__104	0
benchmarks/QF_NIA/AProVE/aproveSMT1600414157221130678@2	sat	b__152	0
benchmarks/QF_NIA/AProVE/aproveSMT1600414157221130678@3	sat	b__150	1
benchmarks/QF_NIA/AProVE/aproveSMT1600414157221130678@4	sat	a__93	0
benchmarks/QF_NIA/AProVE/aproveSMT1661996666195454572@0	sat	a__5	1
benchmarks/QF_NIA/AProVE/aproveSMT1661996666195454572@1	sat	a__26	0
benchmarks/QF_NIA/AProVE/aproveSMT1661996666195454572@2	sat	a__19	0
benchmarks/QF_NIA/AProVE/aproveSMT1661996666195454572@3	sat	b__28	0
benchmarks/QF_NIA/AProVE/aproveSMT1661996666195454572@4	sat	a__23	0
benchmarks/QF_NIA/AProVE/aproveSMT1666129670633360457@0	sat	a__9	0
benchmarks/QF_NIA/AProVE/aproveSMT1666129670633360457@1	sat	a__57	0
benchmarks/QF_NIA/AProVE/aproveSMT1666129670633360457@2	sat	a__12	0
benchmarks/QF_NIA/AProVE/aproveSMT1666129670633360457@3	sat	a__14	1
benchmarks/QF_NIA/AProVE/aproveSMT1666129670633360457@4	sat	a__2	1
benchmarks/QF_NIA/AProVE/aproveSMT1673548157733187442@0	sat	a__16	0
benchmarks/QF_NIA/AProVE/aproveSMT1673548157733187442@1	sat	a__3	0
benchmarks/QF_NIA/AProVE/aproveSMT1673548157733187442@2	sat	a__19	0
benchmarks/QF_NIA/AProVE/aproveSMT1673548157733187442@3	sat	a__2	1
benchmarks/QF_NIA/AProVE/aproveSMT1673548157733187442@4	sat	a__20	0
benchmarks/QF_NIA/AProVE/aproveSMT1685429701709911596@0	sat	a__30	0
benchmarks/QF_NIA/AProVE/aproveSMT1685429701709911596@1	sat	a__11	0
benchmarks/QF_NIA/AProVE/aproveSMT1685429701709911596@2	sat	a__2	1
benchmarks/QF_NIA/AProVE/aproveSMT1685429701709911596@3	sat	a__13	0
benchmarks/QF_NIA/AProVE/aproveSMT1685429701709911596@4	sat	a__10	0
benchmarks/QF_NIA/AProVE/aproveSMT1705398915961754594@0	sat	b__184	0
benchmarks/QF_NIA/AProVE/aproveSMT1705398915961754594@1	sat	a__34	1
benchmarks/QF_NIA/AProVE/aproveSMT1705398915961754594@2	sat	a__8	0
benchmarks/QF_NIA/AProVE/aproveSMT1705398915961754594@3	sat	a__141	0
benchmarks/QF_NIA/AProVE/aproveSMT1705398915961754594@4	sat	a__47	0
benchmarks/QF_NIA/AProVE/aproveSMT1728396015922476285@0	sat	a__26	0
benchmarks/QF_NIA/AProVE/aproveSMT1728396015922476285@1	sat	a__19	0
benchmarks/QF_NIA/AProVE/aproveSMT1728396015922476285@2	sat	a__34	0
benchmarks/QF_NIA/AProVE/aproveSMT1728396015922476285@3	sat	b__76	1
benchmarks/QF_NIA/AProVE/aproveSMT1728396015922476285@4	sat	a__51	0
benchmarks/QF_NIA/AProVE/aproveSMT174156337543845992@0	sat	b__75	1
benchmarks/QF_NIA/AProVE/aproveSMT174156337543845992@1	sat	a__56	0
benchmarks/QF_NIA/AProVE/aproveSMT174156337543845992@2	sat	a__70	1
benchmarks/QF_NIA/AProVE/aproveSMT174156337543845992@3	sat	a__42	0
benchmarks/QF_NIA/AProVE/aproveSMT174156337543845992@4	sat	a__33	0
benchmarks/QF_NIA/AProVE/aproveSMT1757155135601557622@0	sat	a__17	0
benchmarks/QF_NIA/AProVE/aproveSMT1757155135601557622@1	sat	a__13	0
benchmarks/QF_NIA/AProVE/aproveSMT1757155135601557622@2	sat	a__5	1
benchmarks/QF_NIA/AProVE/aproveSMT1757155135601557622@3	sat	b__29	0
benchmarks/QF_NIA/AProVE/aproveSMT1757155135601557622@4	sat	b__31	0
benchmarks/QF_NIA/AProVE/aproveSMT178977268304429168@0	sat	a__34	0
benchmarks/QF_NIA/AProVE/aproveSMT178977268304429168@1	sat	a__9	0
benchmarks/QF_NIA/AProVE/aproveSMT178977268304429168@2	sat	a__30	0
benchmarks/QF_NIA/AProVE/aproveSMT178977268304429168@3	sat	b__44	0
benchmarks/QF_NIA/AProVE/aproveSMT178977268304429168@4	sat	a__21	0
benchmarks/QF_NIA/AProVE/aproveSMT1790937070082021408@0	sat	a__18	0
benchmarks/QF_NIA/AProVE/aproveSMT1790937070082021408@1	sat	a__13	0
benchmarks/QF_NIA/AProVE/aproveSMT1790937070082021408@2	sat	a__10	0
benchmarks/QF_NIA/AProVE/aproveSMT1790937070082021408@3	sat	a__17	0
benchmarks/QF_NIA/AProVE/aproveSMT1790937070082021408@4	sat	a__3	0
benchmarks/QF_NIA/AProVE/aproveSMT1814649182334283223@0	sat	a__23	0
benchmarks/QF_NIA/AProVE/aproveSMT1814649182334283223@1	sat	b__30	0
benchmarks/QF_NIA/AProVE/aproveSMT1814649182334283223@2	sat	b__32	0
benchmarks/QF_NIA/AProVE/aproveSMT1814649182334283223@3	sat	b__28	1
benchmarks/QF_NIA/AProVE/aproveSMT1814649182334283223@4	sat	a__3	1
benchmarks/QF_NIA/AProVE/aproveSMT1832939841447591359@0	sat	a__19	0
benchmarks/QF_NIA/AProVE/aproveSMT1832939841447591359@1	sat	a__10	0
benchmarks/QF_NIA/AProVE/aproveSMT1832939841447591359@2	sat	a__13	0
benchmarks/QF_NIA/AProVE/aproveSMT1832939841447591359@3	sat	a__9	0
benchmarks/QF_NIA/AProVE/aproveSMT1832939841447591359@4	sat	a__3	1
benchmarks/QF_NIA/AProVE/aproveSMT1836198750076062555@0	sat	a__14	0
benchmarks/QF_NIA/AProVE/aproveSMT1836198750076062555@1	sat	a__27	0
benchmarks/QF_NIA/AProVE/aproveSMT1836198750076062555@2	sat	a__19	0
benchmarks/QF_NIA/AProVE/aproveSMT1836198750076062555@3	sat	a__38	0
benchmarks/QF_NIA/AProVE/aproveSMT1836198750076062555@4	sat	a__13	0
benchmarks/QF_NIA/AProVE/aproveSMT1839246186440994117@0	sat	a__33	1
benchmarks/QF_NIA/AProVE/aproveSMT1839246186440994117@1	sat	a__27	0
benchmarks/QF_NIA/AProVE/aproveSMT1839246186440994117@2	sat	a__15	1
benchmarks/QF_NIA/AProVE/aproveSMT1839246186440994117@3	sat	b__72	0
benchmarks/QF_NIA/AProVE/aproveSMT1839246186440994117@4	sat	a__51	0
benchmarks/QF_NIA/AProVE/aproveSMT185857169594433069@0	sat	a__11	0
benchmarks/QF_NIA/AProVE/aproveSMT185857169594433069@1	sat	a__78	0
benchmarks/QF_NIA/AProVE/aproveSMT185857169594433069@2	sat	a__161	0
benchmarks/QF_NIA/AProVE/aproveSMT185857169594433069@3	sat	a__173	0
benchmarks/QF_NIA/AProVE/aproveSMT185857169594433069@4	sat	b__187	1
benchmarks/QF_NIA/AProVE/aproveSMT1863907909411133651@0	sat	a__16	0
benchmarks/QF_NIA/AProVE/aproveSMT1863907909411133651@1	sat	b__20	1
benchmarks/QF_NIA/AProVE/aproveSMT1863907909411133651@2	sat	b__19	1
benchmarks/QF_NIA/AProVE/aproveSMT1863907909411133651@3	sat	a__6	0
benchmarks/QF_NIA/AProVE/aproveSMT1863907909411133651@4	sat	a__5	1
benchmarks/QF_NIA/AProVE/aproveSMT1870275770187993289@0	sat	a__8	0
benchmarks/QF_NIA/AProVE/aproveSMT1870275770187993289@1	sat	a__9	0
benchmarks/QF_NIA/AProVE/aproveSMT1870275770187993289@2	sat	a__1	0
benchmarks/QF_NIA/AProVE/aproveSMT1870275770187993289@3	sat	b__42	1
benchmarks/QF_NIA/AProVE/aproveSMT1870275770187993289@4	sat	a__3	1
benchmarks/QF_NIA/AProVE/aproveSMT1871996713396507848@0	sat	a__8	0
benchmarks/QF_NIA/AProVE/aproveSMT1871996713396507848@1	sat	a__14	0
benchmarks/QF_NIA/AProVE/aproveSMT1871996713396507848@2	sat	a__21	0
benchmarks/QF_NIA/AProVE/aproveSMT1871996713396507848@3	sat	a__20	0
benchmarks/QF_NIA/AProVE/aproveSMT1871996713396507848@4	sat	a__26	0
benchmarks/QF_NIA/AProVE/aproveSMT1901896504511143320@0	sat	a__5	0
benchmarks/QF_NIA/AProVE/aproveSMT1901896504511143320@1	sat	a__1	0
benchmarks/QF_NIA/AProVE/aproveSMT1901896504511143320@2	sat	a__9	0
benchmarks/QF_NIA/AProVE/aproveSMT1901896504511143320@3	sat	a__13	1
benchmarks/QF_NIA/AProVE/aproveSMT1901896504511143320@4	sat	b__31	1
benchmarks/QF_NIA/AProVE/aproveSMT1904205801033572938@0	sat	a__4	1
benchmarks/QF_NIA/AProVE/aproveSMT1904205801033572938@1	sat	a__7	0
benchmarks/QF_NIA/AProVE/aproveSMT1904205801033572938@2	sat	a__24	0
benchmarks/QF_NIA/AProVE/aproveSMT1904205801033572938@3	sat	a__22	0
benchmarks/QF_NIA/AProVE/aproveSMT1904205801033572938@4	sat	b__33	0
benchmarks/QF_NIA/AProVE/aproveSMT1940736280721199357@0	sat	a__45	0
benchmarks/QF_NIA/AProVE/aproveSMT1940736280721199357@1	sat	a__17	0
benchmarks/QF_NIA/AProVE/aproveSMT1940736280721199357@2	sat	a__97	0
benchmarks/QF_NIA/AProVE/aproveSMT1940736280721199357@3	sat	a__38	1
benchmarks/QF_NIA/AProVE/aproveSMT1940736280721199357@4	sat	a__21	0
benchmarks/QF_NIA/calypto/problem-000001.cvc.1@0	unknown		
benchmarks/QF_NIA/calypto/problem-000001.cvc.1@1	sat	dz	1
benchmarks/QF_NIA/calypto/problem-000001.cvc.1@2	sat	mux_I_84972	0
benchmarks/QF_NIA/calypto/problem-000001.cvc.1@3	sat	P_6	0
benchmarks/QF_NIA/calypto/problem-000001.cvc.1@4	sat	P_5	0
benchmarks/QF_NIA/calypto/problem-000003.cvc.2@0	unknown		
benchmarks/QF_NIA/calypto/problem-000003.cvc.2@1	sat	P_10	0
benchmarks/QF_NIA/calypto/problem-000003.cvc.2@2	sat	P_8	0
benchmarks/QF_NIA/calypto/problem-000003.cvc.2@3	sat	dz	1
benchmarks/QF_NIA/calypto/problem-000003.cvc.2@4	sat	P_7	0
benchmarks/QF_NIA/calypto/problem-000007.cvc.1@0	sat	P_2	0
benchmarks/QF_NIA/calypto/problem-000007.cvc.1@1	sat	P_10	0
benchmarks/QF_NIA/calypto/problem-000007.cvc.1@2	sat	P_3	0
benchmarks/QF_NIA/calypto/problem-000007.cvc.1@3	sat	P_4	0
benchmarks/QF_NIA/calypto/problem-000007.cvc.1@4	sat	P_7	0
benchmarks/QF_NIA/calypto/problem-000008.cvc.2@0	sat	dz	1
benchmarks/QF_NIA/calypto/problem-000008.cvc.2@1	sat	P_5	0
benchmarks/QF_NIA/calypto/problem-000008.cvc.2@2	sat	P_4	0
benchmarks/QF_NIA/calypto/problem-000008.cvc.2@3	sat	P_2	0
benchmarks/QF_NIA/calypto/problem-000008.cvc.2@4	sat	P_6	0
benchmarks/QF_NIA/calypto/problem-000012.cvc.1@0	sat	mux_I_92759	0
benchmarks/QF_NIA/calypto/problem-000012.cvc.1@1	sat	dz	1
benchmarks/QF_NIA/calypto/problem-000012.cvc.1@2	sat	P_9	0
benchmarks/QF_NIA/calypto/problem-000012.cvc.1@3	sat	P_2	0
benchmarks/QF_NIA/calypto/problem-000012.cvc.1@4	sat	P_3	0
benchmarks/QF_NIA/calypto/problem-000013.cvc.1@0	sat	P_9	0
benchmarks/QF_NIA/calypto/problem-000013.cvc.1@1	sat	P_2	0
benchmarks/QF_NIA/calypto/problem-000013.cvc.1@2	sat	mux_I_397609	0
benchmarks/QF_NIA/calypto/problem-000013.cvc.1@3	sat	P_5	0
benchmarks/QF_NIA/calypto/problem-000013.cvc.1@4	sat	dz	1
benchmarks/QF_NIA/calypto/problem-000016.cvc.1@0	sat	P_9	0
benchmarks/QF_NIA/calypto/problem-000016.cvc.1@1	sat	P_8	0
benchmarks/QF_NIA/calypto/problem-000016.cvc.1@2	sat	mux_I_97320	0
benchmarks/QF_NIA/calypto/problem-000016.cvc.1@3	sat	P_2	0
benchmarks/QF_NIA/calypto/problem-000016.cvc.1@4	sat	P_3	0
benchmarks/QF_NIA/calypto/problem-000019.cvc.1@0	sat	P_4	0
benchmarks/QF_NIA/calypto/problem-000019.cvc.1@1	sat	P_5	0
benchmarks/QF_NIA/calypto/problem-000019.cvc.1@2	sat	P_7	0
benchmarks/QF_NIA/calypto/problem-000019.cvc.1@3	sat	P_2	0
benchmarks/QF_NIA/calypto/problem-000019.cvc.1@4	sat	P_8	0
benchmarks/QF_NIA/calypto/problem-000019.cvc.2@0	sat	dz	1
benchmarks/QF_NIA/calypto/problem-000019.cvc.2@1	sat	P_4	0
benchmarks/QF_NIA/calypto/problem-000019.cvc.2@2	sat	P_8	0
benchmarks/QF_NIA/calypto/problem-000019.cvc.2@3	sat	P_2	0
benchmarks/QF_NIA/calypto/problem-000019.cvc.2@4	sat	P_7	0
benchmarks/QF_NIA/calypto/problem-000030.cvc.1@0	unknown		
benchmarks/QF_NIA/calypto/problem-000030.cvc.1@1	sat	dz	1
benchmarks/QF_NIA/calypto/problem-000030.cvc.1@2	sat	P_7	0
benchmarks/QF_NIA/calypto/problem-000030.cvc.1@3	unknown		
benchmarks/QF_NIA/calypto/problem-000030.cvc.1@4	sat	mux_I_94535	0
benchmarks/QF_NIA/calypto/problem-000031.cvc.1@0	sat	P_3	0
benchmarks/QF_NIA/calypto/problem-000031.cvc.1@1	sat	P_6	0
benchmarks/QF_NIA/calypto/problem-000031.cvc.1@2	sat	mux_I_84152	0
benchmarks/QF_NIA/calypto/problem-000031.cvc.1@3	sat	P_2	0
benchmarks/QF_NIA/calypto/problem-000031.cvc.1@4	sat	P_10	0
benchmarks/QF_NIA/calypto/problem-000032.cvc.2@0	sat	P_4	0
benchmarks/QF_NIA/calypto/problem-000032.cvc.2@1	sat	P_2	0
benchmarks/QF_NIA/calypto/problem-000032.cvc.2@2	sat	dz	1
benchmarks/QF_NIA/calypto/problem-000032.cvc.2@3	sat	P_7	0
benchmarks/QF_NIA/calypto/problem-000032.cvc.2@4	sat	P_8	0
benchmarks/QF_NIA/calypto/problem-000037.cvc.1@0	unknown		
benchmarks/QF_NIA/calypto/problem-000037.cvc.1@1	sat	P_8	0
benchmarks/QF_NIA/calypto/problem-000037.cvc.1@2	unknown		
benchmarks/QF_NIA/calypto/problem-000037.cvc.1@3	sat	P_4	0
benchmarks/QF_NIA/calypto/problem-000037.cvc.1@4	sat	P_9	0
benchmarks/QF_NIA/calypto/problem-000043.cvc.1@0	sat	P_7	0
benchmarks/QF_NIA/calypto/problem-000043.cvc.1@1	sat	P_4	0
benchmarks/QF_NIA/calypto/problem-000043.cvc.1@2	sat	P_5	0
benchmarks/QF_NIA/calypto/problem-000043.cvc.1@3	sat	mux_I_95254	0
benchmarks/QF_NIA/calypto/problem-000043.cvc.1@4	sat	P_2	0
benchmarks/QF_NIA/calypto/problem-000044.cvc.1@0	sat	P_5	0
benchmarks/QF_NIA/calypto/problem-000044.cvc.1@1	sat	P_2	0
benchmarks/QF_NIA/calypto/problem-000044.cvc.1@2	sat	P_4	0
benchmarks/QF_NIA/calypto/problem-000044.cvc.1@3	unknown		
benchmarks/QF_NIA/calypto/problem-000044.cvc.1@4	sat	P_7	0
benchmarks/QF_NIA/calypto/problem-000062.cvc.1@0	sat	P_9	0
benchmarks/QF_NIA/calypto/problem-000062.cvc.1@1	sat	P_11	0
benchmarks/QF_NIA/calypto/problem-000062.cvc.1@2	sat	P_2	0
benchmarks/QF_NIA/calypto/problem-000062.cvc.1@3	sat	P_3	0
benchmarks/QF_NIA/calypto/problem-000062.cvc.1@4	sat	mux_I_99934	0
benchmarks/QF_NIA/calypto/problem-000081.cvc.1@0	sat	P_6	0
benchmarks/QF_NIA/calypto/problem-000081.cvc.1@1	sat	P_3	0
benchmarks/QF_NIA/calypto/problem-000081.cvc.1@2	sat	mux_I_101918	0
benchmarks/QF_NIA/calypto/problem-000081.cvc.1@3	sat	mux_I_101897	0
benchmarks/QF_NIA/calypto/problem-000081.cvc.1@4	sat	P_2	0
benchmarks/QF_NIA/calypto/problem-000120.cvc.1@0	sat	P_3	0
benchmarks/QF_NIA/calypto/problem-000120.cvc.1@1	sat	mux_I_102432	0
benchmarks/QF_NIA/calypto/problem-000120.cvc.1@2	sat	P_2	0
benchmarks/QF_NIA/calypto/problem-000120.cvc.1@3	sat	mux_I_102428	0
benchmarks/QF_NIA/calypto/problem-000120.cvc.1@4	sat	P_9	0
benchmarks/QF_NIA/calypto/problem-000125.cvc.1@0	sat	mux_I_114299	0
benchmarks/QF_NIA/calypto/problem-000125.cvc.1@1	sat	P_9	0
benchmarks/QF_NIA/calypto/problem-000125.cvc.1@2	sat	P_2	0
benchmarks/QF_NIA/calypto/problem-000125.cvc.1@3	sat	P_3	0
benchmarks/QF_NIA/calypto/problem-000125.cvc.1@4	sat	P_10	0
benchmarks/QF_NIA/calypto/problem-000128.cvc.1@0	sat	P_6	0
benchmarks/QF_NIA/calypto/problem-000128.cvc.1@1	sat	P_10	0
benchmarks/QF_NIA/calypto/problem-000128.cvc.1@2	sat	dz	1
benchmarks/QF_NIA/calypto/problem-000128.cvc.1@3	sat	P_9	0
benchmarks/QF_NIA/calypto/problem-000128.cvc.1@4	sat	P_8	0
benchmarks/QF_NIA/calypto/problem-000128.cvc.2@0	sat	P_3	0
benchmarks/QF_NIA/calypto/problem-000128.cvc.2@1	sat	P_6	0
benchmarks/QF_NIA/calypto/problem-000128.cvc.2@2	sat	P_4	0
benchmarks/QF_NIA/calypto/problem-000128.cvc.2@3	sat	P_9	0
benchmarks/QF_NIA/calypto/problem-000128.cvc.2@4	sat	dz	1
benchmarks/QF_NIA/calypto/problem-000131.cvc.1@0	sat	P_4	0
benchmarks/QF_NIA/calypto/problem-000131.cvc.1@1	sat	mux_I_89063	0
benchmarks/QF_NIA/calypto/problem-000131.cvc.1@2	sat	dz	1
benchmarks/QF_NIA/calypto/problem-000131.cvc.1@3	sat	P_7	0
benchmarks/QF_NIA/calypto/problem-000131.cvc.1@4	sat	P_6	0
benchmarks/QF_NIA/calypto/problem-000131.cvc.2@0	sat	dz	1
benchmarks/QF_NIA/calypto/problem-000131.cvc.2@1	sat	P_4	0
benchmarks/QF_NIA/calypto/problem-000131.cvc.2@2	sat	P_7	0
benchmarks/QF_NIA/calypto/problem-000131.cvc.2@3	sat	P_6	0
benchmarks/QF_NIA/calypto/problem-000131.cvc.2@4	sat	P_3	0
benchmarks/QF_NIA/calypto/problem-000135.cvc.1@0	unknown		
benchmarks/QF_NIA/calypto/problem-000135.cvc.1@1	sat	P_4	0
benchmarks/QF_NIA/calypto/problem-000135.cvc.1@2	sat	mux_I_88067	0
benchmarks/QF_NIA/calypto/problem-000135.cvc.1@3	unknown		
benchmarks/QF_NIA/calypto/problem-000135.cvc.1@4	sat	dz	1
benchmarks/QF_NIA/calypto/problem-000135.cvc.2@0	sat	P_7	0
benchmarks/QF_NIA/calypto/problem-000135.cvc.2@1	sat	P_3	0
benchmarks/QF_NIA/calypto/problem-000135.cvc.2@2	sat	P_9	0
benchmarks/QF_NIA/calypto/problem-000135.cvc.2@3	sat	P_8	0
benchmarks/QF_NIA/calypto/problem-000135.cvc.2@4	sat	P_4	0
benchmarks/QF_NIA/calypto/problem-000154.cvc.1@0	sat	P_8	0
benchmarks/QF_NIA/calypto/problem-000154.cvc.1@1	sat	P_10	0
benchmarks/QF_NIA/calypto/problem-000154.cvc.1@2	sat	dz	1
benchmarks/QF_NIA/calypto/problem-000154.cvc.1@3	sat	mux_I_125572	0
benchmarks/QF_NIA/calypto/problem-000154.cvc.1@4	sat	P_4	0
benchmarks/QF_NIA/calypto/problem-000157.cvc.1@0	unknown		
benchmarks/QF_NIA/calypto/problem-000157.cvc.1@1	sat	P_6	0
benchmarks/QF_NIA/calypto/problem-000157.cvc.1@2	sat	P_8	0
benchmarks/QF_NIA/calypto/problem-000157.cvc.1@3	sat	P_2	0
benchmarks/QF_NIA/calypto/problem-000157.cvc.1@4	sat	P_9	0
benchmarks/QF_NIA/calypto/problem-000157.cvc.2@0	unknown		
benchmarks/QF_NIA/calypto/problem-000157.cvc.2@1	sat	P_9	0
benchmarks/QF_NIA/calypto/problem-000157.cvc.2@2	sat	P_8	0
benchmarks/QF_NIA/calypto/problem-000157.cvc.2@3	sat	P_6	0
benchmarks/QF_NIA/calypto/problem-000157.cvc.2@4	sat	P_3	0
benchmarks/QF_NIA/calypto/problem-000158.cvc.1@0	sat	mux_I_129527	0
benchmarks/QF_NIA/calypto/problem-000158.cvc.1@1	sat	dz	1
